ID,InventoryType,ItemAppearance,DisplayId
37376,3,71407,48276
37377,13,70807,708571
37379,6,85766,50910
37380,7,71012,46467
37381,0,0,0
37382,6,70845,46416
37383,16,48770,23042
37384,17,71292,50988
37385,5,85775,49809
37388,6,71031,46586
37389,7,70818,49358
37390,12,0,0
37391,1,71408,51294
37394,6,71023,46555
37395,5,71409,48277
37397,2,0,0
37398,3,70954,48241
37401,13,71410,51695
37407,6,71411,51697
37409,10,71413,53819
37410,25,71414,51708
37411,0,0,0
37412,0,0,0
37413,0,0,0
37415,5,71284,51221
37416,0,0,0
37417,10,71415,51066
37420,8,70834,51245
37421,6,71072,51215
37426,7,70909,51061
37427,6,70935,51072
37431,0,0,0
37432,0,0,0
37434,6,70935,51072
37438,0,0,0
37439,10,71421,51239
37445,0,0,0
37448,7,71424,56315
37449,0,0,0
37451,6,70863,51102
37452,0,0,0
37453,6,71325,51146
37457,7,85788,56323
37460,0,0,0
37461,17,71427,49801
37462,1,48697,27606
37463,1,49199,2457
37464,0,0,0
37465,0,0,0
37466,5,71429,56326
37467,0,0,0
37469,9,70966,51095
37472,9,71431,56321
37478,10,71127,51907
37482,7,71093,51027
37485,10,71113,52042
37487,7,71093,51027
37488,0,0,0
37500,0,0,0
37501,0,0,0
37502,0,0,0
37505,5,71434,56330
37507,3,71436,49713
37509,6,70945,51083
37510,9,70966,51095
37511,6,71124,52055
37512,10,71098,51100
37515,6,71096,51197
37518,6,71124,52055
37519,1,71128,51904
37521,14,71340,50911
37525,11,0,0
37526,11,0,0
37527,11,0,0
37528,11,0,0
37530,11,0,0
37535,17,71201,50137
37536,13,70904,49233
37538,0,0,0
37539,0,0,0
37541,2,0,0
37542,0,0,0
37544,2,0,0
37547,13,71164,50203
37550,0,0,0
37551,0,0,0
37555,12,0,0
37556,12,0,0
37558,12,0,0
37559,12,0,0
37560,12,0,0
37561,12,0,0
37562,12,0,0
37564,16,47547,23059
37567,0,0,0
37568,0,0,0
37569,0,0,0
37570,0,0,0
37571,0,0,0
37576,0,0,0
37577,0,0,0
37579,13,51004,31954
37582,0,0,0
37583,0,0,0
37584,0,0,0
37585,0,0,0
37586,0,0,0
37587,20,71439,51709
37588,0,0,0
37590,9,85784,50994
37591,11,0,0
37592,1,71440,51293
37593,3,70827,49369
37594,1,71441,54514
37595,2,0,0
37596,13,55060,49873
37597,13,49256,23262
37598,0,0,0
37602,0,0,0
37603,0,0,0
37604,0,0,0
37605,0,0,0
37606,18,0,0
37611,13,46219,2704
37612,5,71287,51520
37613,9,71331,52311
37614,10,71308,52235
37615,15,71445,54501
37616,7,71446,49357
37617,17,71447,54504
37619,26,71448,55720
37622,7,71450,48273
37623,10,71451,47557
37624,11,0,0
37625,10,71452,52619
37626,26,71453,53117
37628,6,70863,51102
37629,8,71289,52230
37630,16,47869,23097
37631,13,54654,47174
37634,9,71455,53120
37637,6,71456,53121
37638,12,0,0
37639,10,71308,52235
37640,8,71457,48284
37641,20,71377,52317
37642,11,0,0
37643,6,71458,46597
37644,7,71459,46484
37645,10,85787,51010
37646,2,0,0
37647,16,48604,23018
37648,6,70863,51102
37649,13,70831,708568
37650,7,70887,51459
37651,11,0,0
37652,3,70827,49369
37653,17,71461,51512
37654,8,70868,51104
37655,3,71462,52355
37656,9,70847,52214
37657,12,0,0
37658,5,71287,51520
37659,17,46161,1627
37660,12,0,0
37661,0,0,0
37663,0,0,0
37664,0,0,0
37666,8,71463,47538
37667,13,71464,51521
37668,9,71449,51632
37669,7,71465,49883
37670,6,71466,51989
37671,10,85789,51516
37673,3,70844,51301
37675,7,71315,50506
37677,0,0,0
37678,10,70840,51613
37680,6,71387,52324
37681,13,70824,708567
37682,9,70838,49379
37683,2,0,0
37684,1,70813,52529
37685,11,0,0
37687,10,71470,52364
37689,2,0,0
37690,3,85769,49876
37692,26,50967,31224
37693,13,71473,54894
37694,11,0,0
37695,7,71474,47555
37696,9,71475,51939
37699,6,71476,48278
37700,0,0,0
37701,0,0,0
37702,0,0,0
37703,0,0,0
37704,0,0,0
37705,0,0,0
37706,0,0,0
37707,0,0,0
37708,17,45864,7453
37710,0,0,0
37711,0,0,0
37713,0,0,0
37714,6,71374,47536
37716,0,0,0
37717,7,70887,51459
37718,23,71477,52569
37721,13,71478,708572
37723,12,0,0
37725,9,71331,52311
37726,1,70858,50612
37727,0,0,0
37728,16,52768,39504
37729,10,71452,52619
37730,8,71289,52230
37731,7,71480,52618
37732,11,0,0
37733,17,71481,52574
37734,12,0,0
37742,0,0,0
37743,7,71315,50506
37744,8,71482,52467
37745,5,71483,50025
37746,1,70813,52529
37747,14,71484,50024
37748,2,0,0
37749,13,52904,42173
37750,0,0,0
37751,11,0,0
37752,8,71485,52464
37753,20,71377,52317
37754,1,71486,51287
37755,7,71487,52472
37756,16,47170,15063
37757,3,71488,52448
37758,2,0,0
37759,10,53958,43654
37760,9,48696,27601
37761,6,53992,43732
37762,6,71489,48251
37763,8,71490,52475
37764,3,70877,51715
37765,7,71406,47537
37766,9,71491,52513
37767,1,70851,50602
37768,7,71492,52515
37769,3,70827,49369
37770,5,71364,51723
37771,9,71493,52480
37772,3,70954,48241
37773,6,71494,51411
37774,7,71495,52481
37775,1,70858,50612
37776,9,71316,51105
37777,9,71418,51260
37778,6,70863,51102
37779,3,71496,52484
37780,5,71497,52502
37781,10,71498,52487
37782,10,85789,51516
37783,3,71454,51927
37784,11,0,0
37785,6,70871,51601
37786,7,85768,50609
37787,1,71348,52302
37788,9,71499,53817
37789,10,70869,51932
37790,6,85766,50910
37791,7,71500,46276
37792,5,71409,48277
37793,1,71501,52304
37794,2,0,0
37795,10,71502,48281
37796,16,52912,43113
37797,16,49567,23422
37798,10,71503,53825
37799,16,50305,26431
37800,5,71284,51221
37802,13,71283,50971
37803,17,70822,51691
37804,17,71506,50536
37805,13,71507,50006
37806,17,71508,52446
37807,13,71509,52457
37808,13,71510,52455
37809,15,70826,49368
37810,14,71361,51721
37811,17,71511,52456
37812,17,70786,47972
37813,17,71512,52449
37815,0,0,0
37816,0,0,0
37817,23,71513,52465
37818,7,71514,44678
37819,11,0,0
37820,11,0,0
37821,11,0,0
37822,11,0,0
37823,2,0,0
37824,26,71515,56898
37825,10,71470,52364
37826,6,70871,51601
37827,0,0,0
37828,0,0,0
37829,0,0,0
37832,13,49251,23904
37833,0,0,0
37835,12,0,0
37836,0,0,0
37837,0,0,0
37838,0,0,0
37841,8,71463,47538
37842,6,70839,48282
37843,10,70956,51235
37844,12,0,0
37845,6,71325,51146
37846,10,85791,52616
37851,20,70852,52216
37852,17,71518,55709
37854,7,71519,53646
37855,6,71520,47554
37858,10,71379,50999
37859,0,0,0
37860,0,0,0
37861,2,0,0
37862,10,70869,51932
37863,0,0,0
37867,8,71485,52464
37868,6,70863,51102
37869,11,0,0
37870,8,71327,52421
37871,13,71522,708569
37872,12,0,0
37873,12,0,0
37874,10,70869,51932
37875,3,71523,48100
37876,7,71404,52334
37877,0,0,0
37878,0,0,0
37879,0,0,0
37880,0,0,0
37881,0,0,0
37882,0,0,0
37883,17,71524,54903
37884,9,71525,53893
37888,0,0,0
37889,23,71527,54985
37890,7,71406,47537
37891,9,85783,51722
37892,13,55061,50189
37893,13,54425,47158
37910,0,0,0
37919,15,71529,50451
37920,0,0,0
37921,0,0,0
37922,0,0,0
37925,0,0,0
37926,0,0,0
37930,0,0,0
37931,0,0,0
37932,0,0,0
37934,11,0,0
37936,1,71531,51284
37937,6,70830,51172
37938,20,71532,51370
37940,3,70844,51301
37941,10,70988,51136
37942,8,70875,51191
37943,1,71486,51287
37944,20,71383,51135
37945,7,70937,51035
37946,8,70961,51050
37947,6,70952,51039
37948,3,71381,51208
37949,16,51532,34231
37950,9,71367,51236
37951,7,71533,51326
37953,20,71534,52624
37954,6,70952,51039
37955,16,50118,27658
37956,10,70956,51235
37957,9,70959,51044
37960,11,0,0
37961,7,70937,51035
37962,8,70986,51252
37963,10,70985,52118
37964,9,70990,50973
37966,9,70959,51044
37967,11,0,0
37968,20,71535,51369
37969,16,48770,23042
37970,1,85792,95811
37972,8,71358,51187
37973,7,70937,51035
37974,16,48535,15218
37978,5,71537,51304
37979,8,71538,51232
37980,5,70964,49247
37981,7,71020,49576
37983,10,71018,49911
37984,8,71539,56470
37985,3,71029,46314
37986,1,71027,49843
37987,9,71038,46541
37988,16,71353,51374
37989,7,70940,46270
37990,6,71023,46555
37991,5,85775,49809
37996,10,71026,49913
37997,2,0,0
37998,8,70934,46271
37999,9,71022,49860
38002,16,47196,23019
38003,7,71012,46467
38004,6,71015,49815
38005,9,71009,46281
38006,6,70962,46466
38007,5,71541,56372
38008,6,71015,49815
38011,7,71028,46317
38012,9,71030,46316
38015,5,71542,56436
38016,1,71602,52906
38019,7,71051,46395
38020,10,85793,56457
38022,3,71067,49920
38023,7,71076,51213
38024,8,70965,51078
38025,10,70971,51079
38026,9,71078,50907
38027,1,71546,59545
38029,10,71547,56310
38030,5,71548,56443
38031,7,71495,52481
38032,2,0,0
38033,5,70828,51109
38034,6,71549,51320
38035,8,70913,51077
38036,11,0,0
38037,3,71550,51303
38038,1,71440,51293
38039,3,71288,50179
38040,9,71418,51260
38041,6,85770,51321
38042,2,0,0
38043,7,71495,52481
38044,3,71523,48100
38045,1,71551,52303
38046,10,71419,51181
38049,6,71549,51320
38050,0,0,0
38051,8,85771,51070
38053,5,70960,51062
38054,9,70957,51068
38055,10,71419,51181
38056,5,70976,51076
38059,18,0,0
38060,7,71365,51103
38061,6,71494,51411
38062,8,71341,52316
38068,11,0,0
38072,12,0,0
38083,0,0,0
38084,8,85794,56393
38085,6,71096,51197
38086,1,71099,61308
38087,10,71098,51100
38088,5,71553,56370
38089,1,48892,22423
38091,11,0,0
38092,3,70958,49512
38093,9,71117,51905
38094,1,71114,50905
38095,7,70928,51090
38096,7,70923,51640
38097,6,71101,51106
38098,0,0,0
38100,10,85780,52050
38102,10,70948,51048
38103,5,70969,51026
38104,1,71555,51288
38105,3,71094,46957
38106,8,71097,51162
38107,5,70914,51094
38108,6,71124,52055
38109,7,71107,51337
38110,7,71556,49478
38114,5,71557,56445
38115,8,71558,51346
38116,7,71088,50851
38117,6,70945,51083
38118,10,70948,51048
38122,9,71559,56454
38124,5,70936,51087
38125,6,71124,52055
38126,17,71206,50143
38127,13,71272,50208
38129,17,71205,50141
38130,13,71561,51365
38131,17,71203,50139
38133,17,71209,50146
38134,13,71562,51364
38135,13,71157,50197
38136,17,70902,49232
38142,13,71563,51366
38144,0,0,0
38146,13,71564,51377
38148,17,71178,50322
38149,0,0,0
38150,26,71262,50167
38152,13,71272,50208
38153,13,71565,51171
38154,13,71190,50271
38155,13,71152,712057
38156,17,70942,49227
38157,15,71252,50152
38158,13,71186,50266
38159,13,71305,51110
38160,20,55062,50486
38161,10,85795,97494
38162,8,85796,97495
38163,1,55065,50489
38166,26,70931,41472
38167,25,53034,40005
38168,15,71245,50158
38169,13,71154,50123
38170,13,71162,50201
38171,17,71173,50325
38174,13,71166,50206
38175,13,51017,708616
38176,13,71160,49201
38177,26,71567,51174
38178,17,71231,50338
38179,13,71305,51110
38181,17,71197,50329
38182,17,71194,50326
38183,13,70916,49221
38185,15,71244,50149
38186,0,0,0
38187,13,71568,51464
38188,13,71565,51171
38189,13,70930,49207
38192,25,53034,40005
38193,17,70906,49203
38194,26,50143,26385
38195,17,70929,49223
38196,13,71569,51463
38197,17,71570,51385
38198,13,71571,51402
38200,26,70905,49202
38201,26,51198,32507
38202,26,71572,57176
38203,26,71573,57174
38204,26,71574,57179
38205,26,71575,57178
38206,26,71576,56894
38207,26,71577,56895
38212,12,0,0
38214,23,48333,17599
38218,11,0,0
38220,11,0,0
38221,16,48708,27721
38224,23,71581,51362
38225,18,0,0
38229,0,0,0
38233,0,0,0
38236,0,0,0
38237,17,71582,53056
38238,13,71305,51110
38239,17,70902,49232
38241,26,71583,50850
38242,13,70930,49207
38243,13,71584,50533
38245,17,71585,50535
38247,13,70831,708568
38248,17,71506,50536
38257,12,0,0
38258,12,0,0
38259,12,0,0
38260,0,0,0
38261,0,0,0
38262,17,47045,20309
38263,0,0,0
38265,0,0,0
38266,0,0,0
38268,13,51861,35383
38269,0,0,0
38270,0,0,0
38271,0,0,0
38272,0,0,0
38273,0,0,0
38274,0,0,0
38276,1,55067,50565
38278,7,55069,50173
38280,0,0,0
38281,0,0,0
38282,17,71588,50572
38284,11,0,0
38285,6,85797,50582
38286,3,55072,50581
38287,12,0,0
38288,12,0,0
38289,12,0,0
38290,12,0,0
38291,0,0,0
38293,23,71589,51363
38294,0,0,0
38295,0,0,0
38300,0,0,0
38301,0,0,0
38302,0,0,0
38304,17,71591,50627
38305,0,0,0
38307,18,0,0
38308,0,0,0
38316,3,47600,8399
38318,20,71593,51795
38320,0,0,0
38321,0,0,0
38322,23,49234,23171
38323,0,0,0
38324,0,0,0
38325,0,0,0
38326,0,0,0
38329,0,0,0
38330,0,0,0
38331,12,0,0
38332,0,0,0
38333,0,0,0
38334,0,0,0
38335,0,0,0
38336,0,0,0
38337,0,0,0
38338,0,0,0
38339,0,0,0
38340,0,0,0
38341,0,0,0
38342,0,0,0
38343,0,0,0
38344,0,0,0
38345,0,0,0
38346,0,0,0
38347,18,0,0
38348,0,0,0
38349,0,0,0
38350,0,0,0
38351,0,0,0
38353,16,48770,23042
38354,16,47426,23000
38355,16,49210,26299
38356,26,71594,56897
38357,25,52876,43111
38358,12,0,0
38360,0,0,0
38361,0,0,0
38364,0,0,0
38366,0,0,0
38367,0,0,0
38368,0,0,0
38369,0,0,0
38370,0,0,0
38371,0,0,0
38372,0,0,0
38373,0,0,0
38374,0,0,0
38375,0,0,0
38376,0,0,0
38377,0,0,0
38378,0,0,0
38379,0,0,0
38380,0,0,0
38381,0,0,0
38382,0,0,0
38384,0,0,0
38385,12,0,0
38386,0,0,0
38387,1,71595,50680
38391,13,53597,41615
38392,17,52705,41773
38393,0,0,0
38394,26,51184,32582
38395,15,47046,20550
38396,0,0,0
38397,0,0,0
38398,0,0,0
38400,5,70964,49247
38401,7,70940,46270
38402,3,70944,46267
38403,10,71596,49253
38404,8,85800,52901
38405,6,71007,46269
38406,6,71062,49926
38407,8,71063,46737
38408,5,71064,49923
38409,10,71598,64114
38410,7,70975,46532
38411,3,71067,49920
38412,6,71072,51215
38413,8,71599,52894
38414,5,70976,51076
38415,10,71415,51066
38416,7,71076,51213
38417,3,71550,51303
38418,6,85770,51321
38419,8,71600,51195
38421,10,70971,51079
38422,7,71601,52416
38424,3,71077,52151
38425,0,0,0
38426,0,0,0
38427,0,0,0
38428,0,0,0
38429,0,0,0
38430,0,0,0
38433,9,71009,46281
38434,9,70953,49983
38435,9,71420,51137
38436,9,71078,50907
38437,1,71602,52906
38438,1,71043,51784
38439,1,71440,51293
38440,1,71075,52497
38441,16,50000,25910
38442,5,46985,16699
38443,3,46984,8554
38444,9,85414,17171
38445,1,47684,16520
38446,6,0,0
38447,7,0,0
38448,10,85415,17069
38449,8,0,0
38450,5,0,0
38451,3,0,0
38452,14,71603,57078
38453,14,52786,42285
38454,13,71604,57084
38455,13,71605,57083
38456,15,71606,57089
38457,26,50886,31210
38458,23,48097,15725
38459,23,49007,27556
38460,26,71607,56896
38461,13,71608,53470
38462,14,71609,51568
38463,14,71610,55904
38464,26,71611,57082
38466,0,0,0
38467,0,0,0
38468,13,70824,708567
38469,13,52471,40169
38470,13,71612,50709
38471,26,47186,8256
38472,26,49341,25607
38473,0,0,0
38477,0,0,0
38480,17,52348,39001
38481,17,46030,3797
38482,17,47817,12857
38483,0,0,0
38486,11,0,0
38492,5,46985,16699
38493,7,46983,16701
38494,3,46984,8554
38495,10,46982,10357
38496,9,46980,9894
38497,1,48340,18422
38498,0,0,0
38499,0,0,0
38500,0,0,0
38501,0,0,0
38502,0,0,0
38503,0,0,0
38505,0,0,0
38506,1,55067,50565
38509,13,53766,43263
38512,0,0,0
38513,7,47501,5339
38518,0,0,0
38519,0,0,0
38521,0,0,0
38522,0,0,0
38523,0,0,0
38524,5,71619,56373
38527,5,70960,51062
38528,7,71028,46317
38530,6,70879,51161
38531,6,71494,51411
38532,6,71374,47536
38533,6,71476,48278
38534,9,70838,49379
38535,9,71085,51414
38536,9,70990,50973
38537,9,71620,56397
38538,0,0,0
38539,0,0,0
38540,8,49498,24181
38541,8,71621,48280
38542,8,71622,51412
38543,8,71457,48284
38544,0,0,0
38551,0,0,0
38552,0,0,0
38553,0,0,0
38555,0,0,0
38556,0,0,0
38557,0,0,0
38558,0,0,0
38559,0,0,0
38560,0,0,0
38561,0,0,0
38562,0,0,0
38563,0,0,0
38565,0,0,0
38566,0,0,0
38567,0,0,0
38568,0,0,0
38569,0,0,0
38570,0,0,0
38571,0,0,0
38573,0,71623,50803
38574,0,0,0
38575,0,0,0
38576,0,0,0
38577,0,0,0
38578,0,0,0
38579,23,49269,23321
38587,0,0,0
38590,8,85801,56676
38591,7,71492,52515
38592,5,71364,51723
38593,0,0,0
38594,0,0,0
38595,0,0,0
38596,0,0,0
38600,0,0,0
38604,17,51243,32837
38606,0,0,0
38607,0,0,0
38609,17,71628,50890
38610,0,0,0
38611,11,0,0
38613,2,0,0
38614,16,48253,24297
38615,10,71419,51181
38616,6,70839,48282
38617,11,0,0
38618,17,71629,51163
38619,0,0,0
38620,0,0,0
38621,0,0,0
38622,0,0,0
38623,0,0,0
38624,0,0,0
38625,0,0,0
38626,0,0,0
38627,0,0,0
38628,0,0,0
38629,0,0,0
38630,0,0,0
38631,0,0,0
38632,17,71630,52261
38633,17,71631,50966
38637,0,0,0
38638,0,0,0
38639,0,0,0
38640,0,0,0
38641,0,0,0
38642,0,0,0
38643,0,0,0
38653,0,0,0
38654,0,0,0
38655,0,0,0
38656,0,0,0
38657,0,0,0
38658,0,0,0
38659,0,0,0
38660,0,0,0
38661,1,71636,51738
38663,3,71637,47935
38664,16,71638,51733
38665,5,71639,51798
38666,9,71449,51632
38667,10,85787,51010
38668,6,71344,48515
38669,7,71351,48516
38670,8,71640,51990
38671,11,0,0
38672,11,0,0
38673,0,0,0
38674,12,0,0
38675,12,0,0
38677,0,0,0
38680,0,0,0
38681,0,0,0
38682,0,0,0
38683,0,0,0
38685,0,0,0
38686,0,0,0
38688,0,0,0
38691,17,49243,5190
38692,17,70895,49077
38693,21,50786,708521
38694,3,51612,34688
38695,0,0,0
38696,0,0,0
38697,0,0,0
38698,0,0,0
38699,0,0,0
38700,0,0,0
38701,0,0,0
38702,0,0,0
38703,0,0,0
38704,0,0,0
38705,0,0,0
38706,0,0,0
38707,17,46276,3092
38710,9,70959,51044
38711,10,70988,51136
38712,1,85792,95811
38713,3,71381,51208
38714,6,70978,51042
38715,8,70875,51191
38716,1,70989,51203
38717,7,70937,51035
38718,3,70911,49464
38719,20,71532,51370
38720,17,70809,48667
38721,13,71641,51449
38722,13,48384,18312
38723,13,71642,51451
38724,0,0,0
38725,0,0,0
38731,0,0,0
38736,9,70959,51044
38737,1,70989,51203
38738,6,70978,51042
38740,20,71532,51370
38741,10,70988,51136
38742,3,71381,51208
38751,2,0,0
38755,23,71643,54070
38756,16,48535,15218
38760,12,0,0
38761,12,0,0
38762,12,0,0
38763,12,0,0
38764,12,0,0
38916,0,0,0
39007,26,71644,57309
39008,26,71645,57323
39009,14,70910,50214
39010,14,70910,50214
39013,10,70912,46272
39014,0,0,0
39015,3,71646,56012
39016,5,85775,49809
39017,6,71039,46846
39018,8,71040,46537
39019,7,71012,46467
39020,1,71035,49844
39021,9,71030,46316
39023,5,70950,49255
39026,3,70944,46267
39031,8,70934,46271
39032,15,51835,35870
39035,8,70934,46271
39036,5,70950,49255
39037,7,71012,46467
39038,9,71030,46316
39039,1,71035,49844
39040,10,70912,46272
39041,0,0,0
39042,3,70944,46267
39043,3,71550,51303
39044,8,70965,51078
39045,7,71076,51213
39046,3,71288,50179
39047,7,70909,51061
39048,5,70960,51062
39049,1,71440,51293
39050,6,71549,51320
39051,8,70913,51077
39052,5,70828,51109
39053,1,71423,51238
39054,10,71419,51181
39055,10,70971,51079
39056,9,70957,51068
39061,0,0,0
39063,0,0,0
39065,6,71549,51320
39066,7,70909,51061
39067,8,70965,51078
39068,9,70957,51068
39069,5,70960,51062
39070,10,71419,51181
39071,3,71288,50179
39073,26,71650,56893
39075,6,70945,51083
39076,7,71093,51027
39077,1,71099,61308
39078,8,71090,51131
39079,9,71130,51899
39080,10,71091,51176
39081,1,71555,51288
39082,3,71094,46957
39083,3,71116,49725
39084,1,71114,50905
39085,5,71112,51503
39086,7,71115,51505
39087,6,71110,51506
39088,8,71111,51504
39089,7,71556,49478
39090,5,71434,56330
39091,3,71108,47967
39093,5,70969,51026
39099,5,71651,56106
39100,9,71095,51133
39102,8,71090,51131
39106,10,71091,51176
39107,6,70945,51083
39108,1,71555,51288
39109,17,71202,50138
39110,17,71202,50138
39111,17,71202,50138
39112,13,71305,51110
39113,13,71565,51171
39114,17,70942,49227
39115,17,70942,49227
39116,17,71173,50325
39117,17,71197,50329
39118,23,48097,15725
39119,26,71567,51174
39120,17,71201,50137
39121,17,71209,50146
39122,17,71201,50137
39123,17,71652,51530
39124,23,48087,15424
39125,13,71153,50122
39126,13,71153,50122
39127,13,71186,50266
39128,13,71564,51377
39129,13,70930,49207
39130,13,70930,49207
39131,26,71260,50166
39132,13,70916,49221
39134,15,71252,50152
39135,15,71244,50149
39136,13,71569,51463
39137,13,71569,51463
39138,25,53034,40005
39139,8,71653,55381
39140,13,71654,35245
39141,11,0,0
39142,13,71272,50208
39143,13,71272,50208
39144,13,71160,49201
39145,13,71272,50208
39146,2,0,0
39147,23,47616,10816
39148,0,0,0
39149,0,0,0
39150,0,0,0
39151,0,0,0
39152,0,0,0
39154,0,0,0
39155,17,71655,51552
39156,0,0,0
39157,0,0,0
39159,0,0,0
39160,0,0,0
39161,0,0,0
39162,0,0,0
39163,0,0,0
39164,0,0,0
39165,0,0,0
39167,0,0,0
39168,3,70836,51577
39169,3,70848,50221
39170,3,71656,48977
39171,3,71657,48654
39173,14,71609,51568
39174,7,85768,50609
39175,7,71471,51571
39176,7,71658,48981
39177,7,71659,48656
39178,7,71465,49883
39179,10,85802,53007
39180,10,85789,51516
39181,10,71345,51587
39182,10,71661,51584
39183,10,85803,51585
39187,0,0,0
39188,5,71664,48514
39189,8,71665,57095
39190,6,71666,54214
39191,7,71667,53833
39192,10,71668,53836
39193,11,0,0
39194,10,71669,53838
39195,9,85804,97505
39196,8,71671,54223
39197,10,71672,53841
39198,3,71673,53658
39199,23,71674,53843
39200,13,71675,53844
39202,17,45989,7464
39205,8,46973,11900
39206,0,0,0
39207,0,0,0
39208,0,0,0
39211,0,0,0
39212,0,0,0
39213,0,0,0
39215,8,71676,57007
39216,6,85805,56607
39217,7,71678,53847
39221,17,51841,35259
39224,7,71459,46484
39225,16,51882,35446
39226,13,51832,35250
39227,0,0,0
39228,10,71679,53850
39229,12,0,0
39230,3,71680,53852
39231,11,0,0
39232,2,0,0
39233,14,51843,35573
39236,8,71682,54229
39237,3,71683,53883
39238,0,0,0
39239,5,71684,53481
39240,1,71685,53885
39241,16,51879,35444
39242,20,71686,53887
39243,10,71687,53888
39244,11,0,0
39245,17,71688,53889
39246,2,0,0
39248,5,71690,53546
39249,3,71637,47935
39251,6,71691,57073
39253,0,0,0
39254,8,71693,54227
39255,17,71694,54799
39256,17,71695,55718
39257,12,0,0
39258,7,71696,53286
39259,5,71697,53898
39260,1,71698,57522
39261,6,71699,54220
39262,10,71700,53901
39263,7,71465,49883
39264,0,0,0
39265,0,0,0
39266,0,0,0
39268,0,0,0
39269,0,0,0
39270,13,71702,53904
39271,13,71703,54038
39272,16,51872,35430
39273,8,71704,54763
39274,3,71705,47552
39275,10,71706,53907
39276,14,71707,53908
39277,11,0,0
39278,9,71708,54207
39279,6,71709,54215
39280,7,71351,48516
39281,13,51851,35642
39283,9,71710,54211
39284,3,71656,48977
39285,10,71711,53915
39286,0,0,0
39287,21,71712,51677
39291,13,71715,53918
39292,12,0,0
39294,1,71716,57542
39295,1,71717,53925
39296,15,51835,35870
39297,16,51854,35365
39298,6,71718,55379
39299,10,71719,50554
39300,0,0,0
39301,0,0,0
39302,0,0,0
39303,0,0,0
39304,0,0,0
39305,0,0,0
39307,9,71720,57072
39308,6,71721,54217
39309,7,71519,53646
39311,23,71723,53931
39313,0,0,0
39315,0,0,0
39316,0,0,0
39317,0,0,0
39318,0,0,0
39319,0,0,0
39320,16,54687,48869
39322,16,71725,51736
39323,3,70911,49464
39324,0,0,0
39326,0,0,0
39327,0,0,0
39328,0,0,0
39329,0,0,0
39330,10,70993,51837
39331,6,71005,51849
39332,9,71004,51851
39333,8,71363,51847
39334,0,0,0
39335,7,71002,51781
39337,20,71006,51854
39338,0,0,0
39339,0,0,0
39340,0,0,0
39341,0,0,0
39342,0,0,0
39343,0,0,0
39344,13,52003,35575
39346,1,70994,52103
39347,10,71000,51780
39348,7,70995,51841
39354,0,0,0
39355,0,0,0
39357,0,0,0
39359,13,70769,46750
39362,0,0,0
39363,6,70998,51783
39365,20,70992,51845
39368,8,70832,51848
39369,8,71726,54224
39370,17,46276,3092
39371,13,46452,6555
39372,3,70911,49464
39373,9,71727,56365
39374,8,71063,46737
39375,3,71045,48191
39376,9,70953,49983
39377,6,71039,46846
39378,10,71057,46959
39380,7,71059,46535
39383,8,71055,46536
39385,1,71043,51784
39386,5,71732,50552
39387,5,71041,49914
39388,12,0,0
39389,11,0,0
39390,9,71733,54212
39391,5,71734,53937
39393,17,71735,53938
39394,17,51826,35242
39395,1,71736,53653
39396,20,71737,53649
39397,3,71738,53940
39402,6,71062,49926
39405,1,71740,57543
39407,11,0,0
39408,7,71741,54029
39410,10,71065,49986
39411,7,71044,46736
39413,7,70975,46532
39414,10,71042,49909
39415,16,51867,35408
39416,13,71743,55041
39417,17,71744,55712
39418,0,0,0
39419,26,51834,35370
39420,13,51827,35819
39422,17,71745,52667
39423,13,51884,35574
39424,13,71746,54036
39425,16,51854,35365
39426,26,51845,35263
39428,1,71082,51872
39429,3,70819,51885
39430,9,71748,51886
39431,5,70884,51887
39432,6,71325,51146
39433,5,70884,51887
39435,7,71083,51890
39437,6,70863,51102
39438,10,71749,51875
39439,8,71750,51877
39440,7,71298,51878
39441,8,71622,51412
39442,6,71751,51880
39443,10,71752,51884
39444,10,71753,51881
39445,9,71085,51414
39447,13,71754,51764
39448,1,71106,51773
39449,9,71109,51776
39450,3,71108,47967
39452,9,71117,51905
39453,6,71102,51771
39454,10,71127,51907
39455,6,71110,51506
39456,17,71755,51766
39457,7,71107,51337
39458,5,70969,51026
39459,10,71105,51772
39460,8,71111,51504
39461,5,71104,51769
39462,7,71115,51505
39463,5,71112,51503
39464,9,71130,51899
39465,8,71103,51775
39467,9,71756,55380
39468,13,51910,35818
39469,0,0,0
39470,2,0,0
39471,6,71110,51506
39472,2,0,0
39473,26,51844,35262
39478,16,47426,23000
39479,16,48535,15218
39480,11,0,0
39486,26,71586,50534
39487,15,71758,51909
39488,26,71759,56888
39489,18,0,0
39490,25,71760,51910
39491,1,71761,57531
39492,20,85806,54443
39493,7,85807,55170
39494,3,71764,56597
39495,10,71765,57016
39497,20,71767,56474
39499,3,71769,54308
39501,0,0,0
39502,0,0,0
39504,0,0,0
39505,0,0,0
39506,0,0,0
39507,5,85808,51797
39508,5,71126,51894
39509,5,47829,11487
39510,0,0,0
39511,0,0,0
39517,7,71774,54280
39520,0,0,0
39522,15,54721,47630
39526,0,0,0
39527,0,0,0
39531,1,71777,57538
39534,3,71454,51927
39535,6,85790,52611
39536,10,70843,52225
39538,20,71778,56071
39539,7,85810,54273
39540,0,0,0
39541,0,0,0
39542,3,71780,54290
39543,10,71781,54407
